target_id,target_label,target_type,short_code,relation,confidence,path
end:sec.gov/files/regcf.json,sec.gov/files/regcf.json,endpoint,vanderbi.lt/maallraw260618,reachable,topology-candidate,short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:sec.gov/files/regcf.json
end:sec.gov/files/regcf.json,sec.gov/files/regcf.json,endpoint,vanderbi.lt/mdgood778,reachable,topology-candidate,short:vanderbi.lt/mdgood778 -> proxy:md.succ.ai -> end:sec.gov/files/regcf.json
end:sec.gov/files/regcf.json,sec.gov/files/regcf.json,endpoint,vanderbi.lt/mdregX260622,reachable,topology-candidate,short:vanderbi.lt/mdregX260622 -> proxy:md.succ.ai -> end:sec.gov/files/regcf.json
end:sec.gov/files/regcf.json,sec.gov/files/regcf.json,endpoint,vanderbi.lt/OpenAIPovertyCompactTest,reachable,topology-candidate,short:vanderbi.lt/OpenAIPovertyCompactTest -> proxy:allorigins -> end:sec.gov/files/regcf.json
end:sec.gov/files/regcf.json,sec.gov/files/regcf.json,endpoint,vanderbi.lt/ourjsget26abc,reachable,topology-candidate,short:vanderbi.lt/ourjsget26abc -> proxy:allorigins -> end:sec.gov/files/regcf.json
end:sec.gov/files/regcf.json,sec.gov/files/regcf.json,endpoint,vanderbi.lt/ourjsraw2606,reachable,topology-candidate,short:vanderbi.lt/ourjsraw2606 -> proxy:allorigins -> end:sec.gov/files/regcf.json
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,da.gd/4qPkK,reachable,topology-candidate,short:da.gd/4qPkK -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,da.gd/AIkxw,reachable,topology-candidate,short:da.gd/AIkxw -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,da.gd/lciIM,reachable,topology-candidate,short:da.gd/lciIM -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,da.gd/X3kAcr,reachable,topology-candidate,short:da.gd/X3kAcr -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,da.gd/ZlqPz,reachable,topology-candidate,short:da.gd/ZlqPz -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,is.gd/MAImapnames618x,reachable,topology-candidate,short:is.gd/MAImapnames618x -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,is.gd/MAIMarkdownRaw618x,reachable,topology-candidate,short:is.gd/MAIMarkdownRaw618x -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/22m5688o,reachable,topology-candidate,short:tinyurl.com/22m5688o -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/22vjdvud,reachable,topology-candidate,short:tinyurl.com/22vjdvud -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/23etx9pr,reachable,topology-candidate,short:tinyurl.com/23etx9pr -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/23hyf8gf,reachable,topology-candidate,short:tinyurl.com/23hyf8gf -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/23ozec4x,reachable,topology-candidate,short:tinyurl.com/23ozec4x -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/243he2ud,reachable,topology-candidate,short:tinyurl.com/243he2ud -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/243p7cvp,reachable,topology-candidate,short:tinyurl.com/243p7cvp -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/2458oc7f,reachable,topology-candidate,short:tinyurl.com/2458oc7f -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/24dvcave,reachable,topology-candidate,short:tinyurl.com/24dvcave -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/264mu9qz,reachable,topology-candidate,short:tinyurl.com/264mu9qz -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/27t3wvhk,reachable,topology-candidate,short:tinyurl.com/27t3wvhk -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/295gmku5,reachable,topology-candidate,short:tinyurl.com/295gmku5 -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/29f3yg8n,reachable,topology-candidate,short:tinyurl.com/29f3yg8n -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/29lmq82j,reachable,topology-candidate,short:tinyurl.com/29lmq82j -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/29ou53s8,reachable,topology-candidate,short:tinyurl.com/29ou53s8 -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/29qvy5md,reachable,topology-candidate,short:tinyurl.com/29qvy5md -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/2a92y4sl,reachable,topology-candidate,short:tinyurl.com/2a92y4sl -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/2aapkz5j,reachable,topology-candidate,short:tinyurl.com/2aapkz5j -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/2avr35wv,reachable,topology-candidate,short:tinyurl.com/2avr35wv -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/2bn572m5,reachable,topology-candidate,short:tinyurl.com/2bn572m5 -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/2bt58wnv,reachable,topology-candidate,short:tinyurl.com/2bt58wnv -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/2cqhrrwu,reachable,topology-candidate,short:tinyurl.com/2cqhrrwu -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/2cs8e89s,reachable,topology-candidate,short:tinyurl.com/2cs8e89s -> proxy:viglink -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,tinyurl.com/secmascounty,reachable,topology-candidate,short:tinyurl.com/secmascounty -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,v.gd/MAVmapnames618x,reachable,topology-candidate,short:v.gd/MAVmapnames618x -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,v.gd/MAVMarkdownRaw618x,reachable,topology-candidate,short:v.gd/MAVMarkdownRaw618x -> proxy:markdown.new -> short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/allreggetX260622,reachable,topology-candidate,short:vanderbi.lt/allreggetX260622 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/allregrawX260622,reachable,topology-candidate,short:vanderbi.lt/allregrawX260622 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/countgf260623c,reachable,topology-candidate,short:vanderbi.lt/countgf260623c -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/countrf260623c,reachable,topology-candidate,short:vanderbi.lt/countrf260623c -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/jqinv11method,reachable,topology-candidate,short:vanderbi.lt/jqinv11method -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/jqinv11raw,reachable,topology-candidate,short:vanderbi.lt/jqinv11raw -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/jqinv11roundn,reachable,topology-candidate,short:vanderbi.lt/jqinv11roundn -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/jqinv11rounds,reachable,topology-candidate,short:vanderbi.lt/jqinv11rounds -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/jqinv11tool,reachable,topology-candidate,short:vanderbi.lt/jqinv11tool -> proxy:jqp -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/maallraw260618,reachable,topology-candidate,short:vanderbi.lt/maallraw260618 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/OpenAIPovertyCompactTest,reachable,topology-candidate,short:vanderbi.lt/OpenAIPovertyCompactTest -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/ourjsget26abc,reachable,topology-candidate,short:vanderbi.lt/ourjsget26abc -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js,sec.gov/modules/custom/sec_custom_block…,endpoint,vanderbi.lt/ourjsraw2606,reachable,topology-candidate,short:vanderbi.lt/ourjsraw2606 -> proxy:allorigins -> end:sec.gov/modules/custom/sec_custom_blocks/js/oasb_raising_capital_map/main.js
end:tsl.access.preservica.com/download/file/IO_f436a16c-767f-44b8-95fc-2031847276b9,tsl.access.preservica.com/download/file…,endpoint,tinyurl.com/25j4edum,reachable,topology-candidate,short:tinyurl.com/25j4edum -> proxy:corsmirror -> end:tsl.access.preservica.com/download/file/IO_f436a16c-767f-44b8-95fc-2031847276b9
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,da.gd/AIkxw,reachable,topology-candidate,short:da.gd/AIkxw -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,da.gd/lciIM,reachable,topology-candidate,short:da.gd/lciIM -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,da.gd/X3kAcr,reachable,topology-candidate,short:da.gd/X3kAcr -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,da.gd/ZlqPz,reachable,topology-candidate,short:da.gd/ZlqPz -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,is.gd/MAImapnames618x,reachable,topology-candidate,short:is.gd/MAImapnames618x -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/22m5688o,reachable,topology-candidate,short:tinyurl.com/22m5688o -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/22vjdvud,reachable,topology-candidate,short:tinyurl.com/22vjdvud -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/23etx9pr,reachable,topology-candidate,short:tinyurl.com/23etx9pr -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/23hyf8gf,reachable,topology-candidate,short:tinyurl.com/23hyf8gf -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/23ozec4x,reachable,topology-candidate,short:tinyurl.com/23ozec4x -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/243p7cvp,reachable,topology-candidate,short:tinyurl.com/243p7cvp -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/2458oc7f,reachable,topology-candidate,short:tinyurl.com/2458oc7f -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/27t3wvhk,reachable,topology-candidate,short:tinyurl.com/27t3wvhk -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/295gmku5,reachable,topology-candidate,short:tinyurl.com/295gmku5 -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/29ou53s8,reachable,topology-candidate,short:tinyurl.com/29ou53s8 -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/29qvy5md,reachable,topology-candidate,short:tinyurl.com/29qvy5md -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/2a92y4sl,reachable,topology-candidate,short:tinyurl.com/2a92y4sl -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/2aapkz5j,reachable,topology-candidate,short:tinyurl.com/2aapkz5j -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/2bn572m5,reachable,topology-candidate,short:tinyurl.com/2bn572m5 -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/2bt58wnv,reachable,topology-candidate,short:tinyurl.com/2bt58wnv -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/2cqhrrwu,reachable,topology-candidate,short:tinyurl.com/2cqhrrwu -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/2cs8e89s,reachable,topology-candidate,short:tinyurl.com/2cs8e89s -> proxy:viglink -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/2xhcux8g,reachable,topology-candidate,short:tinyurl.com/2xhcux8g -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,tinyurl.com/2xz74jv4,reachable,topology-candidate,short:tinyurl.com/2xz74jv4 -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf,web.archive.org/web/20130525012744id_/w…,endpoint,v.gd/MAVmapnames618x,reachable,topology-candidate,short:v.gd/MAVmapnames618x -> proxy:jqp -> proxy:pure.md -> end:web.archive.org/web/20130525012744id_/www.clarku.edu/departments/economics/pdf/newsletter%202010color.pdf
